week,total_sequences,Alpha,Beta,Gamma,Delta,Kappa,Eta,Iota,21G (Lambda),21H,20B/S:732A,20A/S:126A,20E (EU1),Epsilon,20A/S:439K,S:677P.Pelican,20A.EU2,20A/S:98F,20C/S:80Y,20B/S:626S,20B/S:1122L,country,eow_dt,S:677H.Robin1
2021-02-08,38,0.0,0.0,5.263157894736842,0.0,,0.0,0.0,2.631578947368421,,2.631578947368421,,,2.631578947368421,,,,,,,,Argentina,2021-02-14,
2021-02-22,36,13.88888888888889,0.0,8.333333333333332,0.0,,0.0,0.0,0.0,,8.333333333333332,,,5.555555555555555,,,,,,,,Argentina,2021-02-28,
2021-03-08,140,15.0,0.0,15.714285714285714,0.0,,0.0,1.4285714285714286,2.857142857142857,,2.857142857142857,,,2.857142857142857,,,,,,,,Argentina,2021-03-14,
2021-03-22,139,21.58273381294964,0.0,29.496402877697843,0.0,,0.0,1.4388489208633095,8.633093525179856,,1.4388489208633095,,,2.158273381294964,,,,,,,,Argentina,2021-03-28,
2021-04-05,225,12.0,0.0,31.555555555555554,0.0,,0.0,0.4444444444444444,8.88888888888889,,2.2222222222222223,,,2.2222222222222223,,,,,,,,Argentina,2021-04-11,
2021-04-19,249,12.851405622489958,0.4016064257028112,43.77510040160642,0.4016064257028112,,0.0,1.2048192771084338,16.06425702811245,,2.4096385542168677,,,2.0080321285140563,,,,,,,,Argentina,2021-04-25,
2021-05-03,99,14.14141414141414,0.0,47.474747474747474,0.0,,1.0101010101010102,0.0,17.17171717171717,,2.0202020202020203,,,7.07070707070707,,,,,,,,Argentina,2021-05-09,
2021-05-17,19,0.0,0.0,63.1578947368421,0.0,,0.0,5.263157894736842,21.052631578947366,,0.0,,,5.263157894736842,,,,,,,,Argentina,2021-05-23,
2021-05-31,17,11.76470588235294,0.0,88.23529411764706,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,,Argentina,2021-06-06,
2021-06-14,30,10.0,0.0,63.33333333333333,0.0,,0.0,0.0,26.666666666666668,,0.0,,,0.0,,,,,,,,Argentina,2021-06-20,
2021-06-28,4,0.0,0.0,75.0,0.0,,0.0,0.0,25.0,,0.0,,,0.0,,,,,,,,Argentina,2021-07-04,
2021-07-12,1,0.0,0.0,100.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,,Argentina,2021-07-18,
2021-07-26,3,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,,Argentina,2021-08-01,
2020-08-31,1,,100.0,,0.0,,,,,,,,,,,,,,,,,Botswana,2020-09-06,
2020-09-14,10,,0.0,,0.0,,,,,,,,,,,,,,,,,Botswana,2020-09-20,
2020-09-28,6,,0.0,,0.0,,,,,,,,,,,,,,,,,Botswana,2020-10-04,
2020-10-12,6,,0.0,,0.0,,,,,,,,,,,,,,,,,Botswana,2020-10-18,
2020-10-26,6,,0.0,,0.0,,,,,,,,,,,,,,,,,Botswana,2020-11-01,
2020-11-09,8,,25.0,,0.0,,,,,,,,,,,,,,,,,Botswana,2020-11-15,
2020-11-23,10,,30.0,,0.0,,,,,,,,,,,,,,,,,Botswana,2020-11-29,
2020-12-07,17,,23.52941176470588,,0.0,,,,,,,,,,,,,,,,,Botswana,2020-12-13,
2020-12-21,13,,30.76923076923077,,0.0,,,,,,,,,,,,,,,,,Botswana,2020-12-27,
2020-12-28,6,,83.33333333333334,,0.0,,,,,,,,,,,,,,,,,Botswana,2021-01-03,
2021-01-11,66,,86.36363636363636,,0.0,,,,,,,,,,,,,,,,,Botswana,2021-01-17,
2021-01-25,28,,100.0,,0.0,,,,,,,,,,,,,,,,,Botswana,2021-01-31,
2021-02-08,10,,100.0,,0.0,,,,,,,,,,,,,,,,,Botswana,2021-02-14,
2021-02-22,10,,100.0,,0.0,,,,,,,,,,,,,,,,,Botswana,2021-02-28,
2021-03-08,64,,98.4375,,0.0,,,,,,,,,,,,,,,,,Botswana,2021-03-14,
2021-03-22,7,,42.857142857142854,,0.0,,,,,,,,,,,,,,,,,Botswana,2021-03-28,
2021-04-19,6,,66.66666666666666,,16.666666666666664,,,,,,,,,,,,,,,,,Botswana,2021-04-25,
2021-05-03,19,,52.63157894736842,,31.57894736842105,,,,,,,,,,,,,,,,,Botswana,2021-05-09,
2021-05-17,48,,93.75,,4.166666666666666,,,,,,,,,,,,,,,,,Botswana,2021-05-23,
2021-05-31,101,,72.27722772277228,,11.881188118811881,,,,,,,,,,,,,,,,,Botswana,2021-06-06,
2021-06-14,196,,22.448979591836736,,67.85714285714286,,,,,,,,,,,,,,,,,Botswana,2021-06-20,
2021-06-28,106,,9.433962264150944,,83.01886792452831,,,,,,,,,,,,,,,,,Botswana,2021-07-04,
2021-07-12,13,,0.0,,100.0,,,,,,,,,,,,,,,,,Botswana,2021-07-18,
2020-04-27,1,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2020-05-03,
2020-05-11,18,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2020-05-17,
2020-05-25,8,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2020-05-31,
2020-06-08,8,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2020-06-14,
2020-06-22,1,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2020-06-28,
2020-07-06,10,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2020-07-12,
2020-07-20,41,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2020-07-26,
2020-08-03,5,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2020-08-09,
2020-08-17,20,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2020-08-23,
2020-08-31,18,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2020-09-06,
2020-09-28,2,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,50.0,,,,,,,Ghana,2020-10-04,
2020-10-26,18,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2020-11-01,
2020-11-09,10,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2020-11-15,
2020-11-23,31,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2020-11-29,
2020-12-07,19,5.263157894736842,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2020-12-13,
2020-12-21,22,36.36363636363637,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2020-12-27,
2020-12-28,111,54.054054054054056,3.6036036036036037,,0.0,0.0,3.6036036036036037,0.0,,,,0.0,4.504504504504505,,0.0,,,,,,,Ghana,2021-01-03,
2021-01-11,89,73.03370786516854,3.3707865168539324,,0.0,0.0,1.1235955056179776,0.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2021-01-17,
2021-01-25,74,77.02702702702703,0.0,,0.0,0.0,6.756756756756757,0.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2021-01-31,
2021-02-08,78,74.35897435897436,1.282051282051282,,0.0,0.0,17.94871794871795,0.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2021-02-14,
2021-02-22,48,79.16666666666666,2.083333333333333,,0.0,0.0,6.25,0.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2021-02-28,
2021-03-08,50,52.0,0.0,,0.0,0.0,28.000000000000004,4.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2021-03-14,
2021-03-22,40,52.5,7.5,,0.0,2.5,10.0,0.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2021-03-28,
2021-04-05,66,42.42424242424242,7.575757575757576,,0.0,4.545454545454546,7.575757575757576,1.5151515151515151,,,,1.5151515151515151,0.0,,0.0,,,,,,,Ghana,2021-04-11,
2021-04-19,43,32.55813953488372,4.651162790697675,,4.651162790697675,2.3255813953488373,6.976744186046512,0.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2021-04-25,
2021-05-03,36,11.11111111111111,0.0,,0.0,0.0,5.555555555555555,0.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2021-05-09,
2021-05-17,44,2.272727272727273,0.0,,11.363636363636363,0.0,2.272727272727273,0.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2021-05-23,
2021-05-31,22,0.0,0.0,,13.636363636363635,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2021-06-06,
2021-06-14,24,0.0,0.0,,66.66666666666666,0.0,4.166666666666666,0.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2021-06-20,
2021-06-28,97,0.0,0.0,,83.50515463917526,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2021-07-04,
2021-07-12,32,0.0,0.0,,96.875,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,,Ghana,2021-07-18,
2020-10-26,2,0.0,0.0,,0.0,,,,,,,,,0.0,,,50.0,,,,,Cambodia,2020-11-01,
2020-11-09,4,0.0,0.0,,0.0,,,,,,,,,0.0,,,75.0,,,,,Cambodia,2020-11-15,
2020-11-23,15,0.0,0.0,,0.0,,,,,,,,,0.0,,,0.0,,,,,Cambodia,2020-11-29,
2020-12-07,1,0.0,0.0,,0.0,,,,,,,,,0.0,,,0.0,,,,,Cambodia,2020-12-13,
2020-12-21,5,0.0,0.0,,0.0,,,,,,,,,0.0,,,0.0,,,,,Cambodia,2020-12-27,
2021-01-11,2,0.0,0.0,,0.0,,,,,,,,,100.0,,,0.0,,,,,Cambodia,2021-01-17,
2021-01-25,3,100.0,0.0,,0.0,,,,,,,,,0.0,,,0.0,,,,,Cambodia,2021-01-31,
2021-02-08,12,83.33333333333334,0.0,,0.0,,,,,,,,,0.0,,,0.0,,,,,Cambodia,2021-02-14,
2021-02-22,14,100.0,0.0,,0.0,,,,,,,,,0.0,,,0.0,,,,,Cambodia,2021-02-28,
2021-03-08,13,100.0,0.0,,0.0,,,,,,,,,0.0,,,0.0,,,,,Cambodia,2021-03-14,
2021-03-22,3,33.33333333333333,0.0,,0.0,,,,,,,,,0.0,,,0.0,,,,,Cambodia,2021-03-28,
2021-04-05,39,92.3076923076923,0.0,,0.0,,,,,,,,,0.0,,,0.0,,,,,Cambodia,2021-04-11,
2021-04-19,56,100.0,0.0,,0.0,,,,,,,,,0.0,,,0.0,,,,,Cambodia,2021-04-25,
2021-05-03,49,100.0,0.0,,0.0,,,,,,,,,0.0,,,0.0,,,,,Cambodia,2021-05-09,
2021-05-17,66,89.39393939393939,0.0,,4.545454545454546,,,,,,,,,0.0,,,0.0,,,,,Cambodia,2021-05-23,
2021-05-31,71,74.64788732394366,1.4084507042253522,,16.901408450704224,,,,,,,,,0.0,,,0.0,,,,,Cambodia,2021-06-06,
2021-06-14,86,68.6046511627907,0.0,,31.3953488372093,,,,,,,,,0.0,,,0.0,,,,,Cambodia,2021-06-20,
2021-06-28,81,60.49382716049383,0.0,,39.50617283950617,,,,,,,,,0.0,,,0.0,,,,,Cambodia,2021-07-04,
2021-07-12,119,57.98319327731093,0.0,,42.016806722689076,,,,,,,,,0.0,,,0.0,,,,,Cambodia,2021-07-18,
2020-04-27,1,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,Sri Lanka,2020-05-03,
2020-06-08,1,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,Sri Lanka,2020-06-14,
2020-07-20,3,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,Sri Lanka,2020-07-26,
2020-09-28,3,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,Sri Lanka,2020-10-04,
2020-10-12,11,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,Sri Lanka,2020-10-18,
2020-10-26,8,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,Sri Lanka,2020-11-01,
2020-11-09,1,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,Sri Lanka,2020-11-15,
2020-11-23,6,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,Sri Lanka,2020-11-29,
2020-12-07,1,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,Sri Lanka,2020-12-13,
2020-12-21,9,11.11111111111111,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,Sri Lanka,2020-12-27,
2020-12-28,2,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,Sri Lanka,2021-01-03,
2021-01-11,54,7.4074074074074066,0.0,,0.0,,0.0,,,,,,,,1.8518518518518516,,,,,,,Sri Lanka,2021-01-17,
2021-01-25,67,17.91044776119403,0.0,,0.0,,0.0,,,,,,,,1.4925373134328357,,,,,,,Sri Lanka,2021-01-31,
2021-02-08,50,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,Sri Lanka,2021-02-14,
2021-02-22,24,20.833333333333336,4.166666666666666,,0.0,,0.0,,,,,,,,0.0,,,,,,,Sri Lanka,2021-02-28,
2021-03-08,47,12.76595744680851,4.25531914893617,,0.0,,0.0,,,,,,,,0.0,,,,,,,Sri Lanka,2021-03-14,
2021-03-22,12,16.666666666666664,16.666666666666664,,0.0,,0.0,,,,,,,,0.0,,,,,,,Sri Lanka,2021-03-28,
2021-04-05,8,37.5,0.0,,12.5,,0.0,,,,,,,,0.0,,,,,,,Sri Lanka,2021-04-11,
2021-04-19,66,86.36363636363636,0.0,,0.0,,1.5151515151515151,,,,,,,,0.0,,,,,,,Sri Lanka,2021-04-25,
2021-05-03,44,90.9090909090909,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,Sri Lanka,2021-05-09,
2021-05-17,43,86.04651162790698,0.0,,6.976744186046512,,0.0,,,,,,,,0.0,,,,,,,Sri Lanka,2021-05-23,
2021-05-31,61,86.88524590163934,0.0,,8.19672131147541,,0.0,,,,,,,,0.0,,,,,,,Sri Lanka,2021-06-06,
2021-06-14,142,83.80281690140845,0.7042253521126761,,9.15492957746479,,0.0,,,,,,,,0.0,,,,,,,Sri Lanka,2021-06-20,
2021-06-28,71,57.74647887323944,1.4084507042253522,,39.436619718309856,,0.0,,,,,,,,0.0,,,,,,,Sri Lanka,2021-07-04,
2021-07-12,81,51.85185185185185,0.0,,45.67901234567901,,0.0,,,,,,,,0.0,,,,,,,Sri Lanka,2021-07-18,
2021-07-26,47,23.404255319148938,0.0,,74.46808510638297,,0.0,,,,,,,,0.0,,,,,,,Sri Lanka,2021-08-01,
2020-06-22,3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,,0.0,,,,,Angola,2020-06-28,
2020-08-17,1,0.0,100.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,,0.0,,,,,Angola,2020-08-23,
2020-09-14,10,0.0,90.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,,0.0,,,,,Angola,2020-09-20,
2020-09-28,29,0.0,75.86206896551724,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,,0.0,,,,,Angola,2020-10-04,
2020-10-12,7,0.0,100.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,,0.0,,,,,Angola,2020-10-18,
2020-11-23,6,0.0,83.33333333333334,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,,0.0,,,,,Angola,2020-11-29,
2020-12-07,93,0.0,73.11827956989248,0.0,0.0,0.0,1.0752688172043012,,,,,0.0,0.0,,0.0,,0.0,,,,,Angola,2020-12-13,
2020-12-21,5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,,0.0,,,,,Angola,2020-12-27,
2020-12-28,16,0.0,6.25,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,,0.0,,,,,Angola,2021-01-03,
2021-01-11,52,5.769230769230769,5.769230769230769,0.0,0.0,0.0,0.0,,,,,0.0,3.8461538461538463,,1.9230769230769231,,1.9230769230769231,,,,,Angola,2021-01-17,
2021-01-25,42,9.523809523809524,26.190476190476193,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,,2.380952380952381,,,,,Angola,2021-01-31,
2021-02-08,39,2.564102564102564,41.02564102564102,0.0,0.0,0.0,0.0,,,,,0.0,2.564102564102564,,0.0,,2.564102564102564,,,,,Angola,2021-02-14,
2021-02-22,113,6.1946902654867255,61.06194690265486,0.0,0.0,0.0,0.0,,,,,0.0,0.8849557522123894,,0.0,,0.0,,,,,Angola,2021-02-28,
2021-03-08,121,9.917355371900827,71.07438016528926,0.0,0.0,0.8264462809917356,0.8264462809917356,,,,,0.0,0.0,,0.0,,0.0,,,,,Angola,2021-03-14,
2021-03-22,137,23.357664233576642,46.715328467153284,0.7299270072992701,0.0,2.9197080291970803,5.109489051094891,,,,,1.4598540145985401,0.0,,0.0,,0.0,,,,,Angola,2021-03-28,
2021-04-05,82,24.390243902439025,37.80487804878049,0.0,2.4390243902439024,1.2195121951219512,2.4390243902439024,,,,,0.0,0.0,,0.0,,0.0,,,,,Angola,2021-04-11,
2021-04-19,23,26.08695652173913,52.17391304347826,0.0,4.3478260869565215,0.0,0.0,,,,,0.0,0.0,,0.0,,0.0,,,,,Angola,2021-04-25,
2021-05-03,5,0.0,0.0,0.0,80.0,0.0,0.0,,,,,0.0,0.0,,0.0,,0.0,,,,,Angola,2021-05-09,
2020-04-27,26,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,Nigeria,2020-05-03,
2020-05-11,31,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,Nigeria,2020-05-17,
2020-05-25,16,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,Nigeria,2020-05-31,
2020-06-08,27,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,Nigeria,2020-06-14,
2020-06-22,28,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,Nigeria,2020-06-28,
2020-07-06,27,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,Nigeria,2020-07-12,
2020-07-20,5,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,Nigeria,2020-07-26,
2020-08-03,11,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,Nigeria,2020-08-09,
2020-08-17,5,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,Nigeria,2020-08-23,
2020-08-31,5,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,Nigeria,2020-09-06,
2020-09-28,5,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,Nigeria,2020-10-04,
2020-10-12,7,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,Nigeria,2020-10-18,
2020-10-26,1,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,Nigeria,2020-11-01,
2020-11-09,4,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,Nigeria,2020-11-15,
2020-11-23,31,0.0,,,0.0,,0.0,,,,,,3.225806451612903,,,,0.0,,,,,Nigeria,2020-11-29,
2020-12-07,29,6.896551724137931,,,0.0,,3.4482758620689653,,,,,,0.0,,,,3.4482758620689653,,,,,Nigeria,2020-12-13,
2020-12-21,70,18.571428571428573,,,0.0,,27.142857142857142,,,,,,0.0,,,,0.0,,,,,Nigeria,2020-12-27,
2020-12-28,128,44.53125,,,0.0,,34.375,,,,,,0.0,,,,0.0,,,,,Nigeria,2021-01-03,
2021-01-11,104,40.38461538461539,,,0.0,,49.03846153846153,,,,,,0.0,,,,0.0,,,,,Nigeria,2021-01-17,
2021-01-25,86,19.767441860465116,,,0.0,,61.627906976744185,,,,,,0.0,,,,0.0,,,,,Nigeria,2021-01-31,
2021-02-08,72,12.5,,,0.0,,76.38888888888889,,,,,,0.0,,,,0.0,,,,,Nigeria,2021-02-14,
2021-02-22,47,10.638297872340425,,,0.0,,48.93617021276596,,,,,,0.0,,,,0.0,,,,,Nigeria,2021-02-28,
2021-03-08,33,12.121212121212121,,,3.0303030303030303,,51.515151515151516,,,,,,0.0,,,,0.0,,,,,Nigeria,2021-03-14,
2021-03-22,11,0.0,,,0.0,,81.81818181818183,,,,,,0.0,,,,0.0,,,,,Nigeria,2021-03-28,
2021-04-05,3,0.0,,,0.0,,100.0,,,,,,0.0,,,,0.0,,,,,Nigeria,2021-04-11,
2021-04-19,2,0.0,,,0.0,,100.0,,,,,,0.0,,,,0.0,,,,,Nigeria,2021-04-25,
2021-05-03,1,0.0,,,0.0,,100.0,,,,,,0.0,,,,0.0,,,,,Nigeria,2021-05-09,
2021-05-17,2,0.0,,,0.0,,100.0,,,,,,0.0,,,,0.0,,,,,Nigeria,2021-05-23,
2021-06-14,10,0.0,,,90.0,,0.0,,,,,,0.0,,,,0.0,,,,,Nigeria,2021-06-20,
2021-06-28,12,0.0,,,75.0,,16.666666666666664,,,,,,0.0,,,,0.0,,,,,Nigeria,2021-07-04,
2021-07-12,41,0.0,,,97.5609756097561,,0.0,,,,,,0.0,,,,0.0,,,,,Nigeria,2021-07-18,
2021-01-11,10,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,,,,,,,,Sint Maarten (Dutch part),2021-01-17,20.0
2021-02-08,40,2.5,0.0,0.0,0.0,0.0,,5.0,,0.0,,,,2.5,,,,,,,,Sint Maarten (Dutch part),2021-02-14,82.5
2021-02-22,5,20.0,0.0,0.0,0.0,0.0,,20.0,,0.0,,,,0.0,,,,,,,,Sint Maarten (Dutch part),2021-02-28,0.0
2021-03-08,7,85.71428571428571,0.0,0.0,0.0,14.285714285714285,,0.0,,0.0,,,,0.0,,,,,,,,Sint Maarten (Dutch part),2021-03-14,0.0
2021-03-22,40,90.0,2.5,0.0,0.0,2.5,,5.0,,0.0,,,,0.0,,,,,,,,Sint Maarten (Dutch part),2021-03-28,0.0
2021-04-05,20,100.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,,,,,,,,Sint Maarten (Dutch part),2021-04-11,0.0
2021-04-19,33,84.84848484848484,0.0,0.0,3.0303030303030303,0.0,,3.0303030303030303,,0.0,,,,0.0,,,,,,,,Sint Maarten (Dutch part),2021-04-25,0.0
2021-05-03,28,78.57142857142857,0.0,0.0,3.571428571428571,0.0,,7.142857142857142,,3.571428571428571,,,,0.0,,,,,,,,Sint Maarten (Dutch part),2021-05-09,0.0
2021-05-17,111,91.8918918918919,0.0,0.0,0.0,0.0,,8.108108108108109,,0.0,,,,0.0,,,,,,,,Sint Maarten (Dutch part),2021-05-23,0.0
2021-05-31,51,100.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,,,,,,,,Sint Maarten (Dutch part),2021-06-06,0.0
2021-06-14,68,98.52941176470588,0.0,0.0,0.0,0.0,,0.0,,1.4705882352941175,,,,0.0,,,,,,,,Sint Maarten (Dutch part),2021-06-20,0.0
2021-06-28,39,87.17948717948718,0.0,0.0,12.82051282051282,0.0,,0.0,,0.0,,,,0.0,,,,,,,,Sint Maarten (Dutch part),2021-07-04,0.0
2021-07-12,38,55.26315789473685,0.0,2.631578947368421,42.10526315789473,0.0,,0.0,,0.0,,,,0.0,,,,,,,,Sint Maarten (Dutch part),2021-07-18,0.0
2020-08-03,3,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,Curacao,2020-08-09,
2020-09-28,1,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,Curacao,2020-10-04,
2020-10-12,3,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,Curacao,2020-10-18,
2020-10-26,8,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,12.5,,,,Curacao,2020-11-01,
2020-11-09,4,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,Curacao,2020-11-15,
2020-11-23,2,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,Curacao,2020-11-29,
2020-12-07,8,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,Curacao,2020-12-13,
2020-12-21,5,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,Curacao,2020-12-27,
2020-12-28,6,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,33.33333333333333,,,,Curacao,2021-01-03,
2021-01-11,15,6.666666666666667,,0.0,0.0,0.0,,,,0.0,0.0,,6.666666666666667,0.0,,0.0,0.0,6.666666666666667,,,,Curacao,2021-01-17,
2021-01-25,15,6.666666666666667,,0.0,0.0,0.0,,,,0.0,0.0,,26.666666666666668,0.0,,0.0,6.666666666666667,0.0,,,,Curacao,2021-01-31,
2021-02-08,36,66.66666666666666,,0.0,0.0,0.0,,,,0.0,16.666666666666664,,0.0,0.0,,2.7777777777777777,0.0,0.0,,,,Curacao,2021-02-14,
2021-02-22,50,86.0,,0.0,0.0,0.0,,,,0.0,2.0,,0.0,0.0,,0.0,0.0,0.0,,,,Curacao,2021-02-28,
2021-03-08,55,94.54545454545455,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,1.8181818181818181,,0.0,0.0,0.0,,,,Curacao,2021-03-14,
2021-03-22,57,96.49122807017544,,0.0,0.0,0.0,,,,1.7543859649122806,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,Curacao,2021-03-28,
2021-04-05,61,98.36065573770492,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,Curacao,2021-04-11,
2021-04-19,45,86.66666666666667,,4.444444444444445,0.0,2.2222222222222223,,,,4.444444444444445,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,Curacao,2021-04-25,
2021-05-03,25,76.0,,0.0,0.0,0.0,,,,24.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,Curacao,2021-05-09,
2021-05-17,10,50.0,,40.0,0.0,0.0,,,,10.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,Curacao,2021-05-23,
2021-05-31,4,0.0,,0.0,0.0,0.0,,,,75.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,Curacao,2021-06-06,
2021-06-14,16,37.5,,37.5,0.0,0.0,,,,25.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,Curacao,2021-06-20,
2021-06-28,38,7.894736842105263,,5.263157894736842,84.21052631578947,0.0,,,,2.631578947368421,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,Curacao,2021-07-04,
2021-07-12,67,1.4925373134328357,,0.0,95.52238805970148,0.0,,,,2.9850746268656714,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,Curacao,2021-07-18,
2020-04-27,7,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,Malaysia,2020-05-03,
2020-05-11,14,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,Malaysia,2020-05-17,
2020-05-25,8,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,Malaysia,2020-05-31,
